,Customer_Requested_Delivery_Date,Confirmed_Delivery_Date,Product_Code,Consignee_Code,Planned_Shipment_Date,Shipment_Date,Destination_Code,Order_Entry_Date,Order_Number,Department_Code,Manufacturing_Plant_Code,Transportation_Vehicle_Code,Order_Size_LBS,Delivery_Date,Est_Transit_Time,Act_Transit_Time,Transit_Time_Diff,Delivery_Date_Diff
17738,2022-10-09,2022-10-09,61671,35059,2022-09-25,2022-09-25,Austin,2022-09-06,12982972,A78,Topeka,R53,4293.5547,2022-10-11,14,16,2,2
17739,2022-11-02,2022-11-15,104295,522970,2022-10-29,2022-10-29,Austin,2022-09-30,13010661,A78,Topeka,R53,4293.5547,2022-11-21,17,23,6,6
17740,2023-01-08,2023-01-09,104295,18343,2022-12-18,2022-12-18,Austin,2022-12-16,13101191,A78,Topeka,R53,4293.5547,2023-01-16,22,29,7,7
17741,2023-01-09,2023-01-09,7650,195522,2022-12-26,2022-12-26,Austin,2022-12-19,13106915,A78,Topeka,R53,4293.5547,2023-01-11,14,16,2,2
17742,2022-02-17,2022-02-17,61671,640085,2022-02-01,2022-02-01,Austin,2022-01-25,12717544,A78,Topeka,R53,4294.5268,2022-02-20,16,19,3,3
17743,2022-02-17,2022-02-17,61671,640085,2022-02-01,2022-02-01,Austin,2022-01-25,12717550,A78,Topeka,R53,4294.5268,2022-02-22,16,21,5,5
17744,2022-03-08,2022-03-08,57363,24991,2022-02-28,2022-02-28,Austin,2022-02-13,1185256,A78,Topeka,R53,4294.5268,2022-03-11,8,11,3,3
17745,2022-03-15,2022-03-15,2161,119597,2022-02-26,2022-02-26,Austin,2022-02-14,12739985,A78,Topeka,R53,4294.5268,2022-03-19,17,21,4,4
17746,2022-04-09,2022-04-09,7650,195522,2022-03-28,2022-03-28,Austin,2022-02-28,12757722,A78,Topeka,R53,4294.5268,2022-04-09,12,12,0,0
17747,2022-04-17,2022-04-17,126454,311666,2022-04-04,2022-04-04,Austin,2022-03-28,12793164,A78,Topeka,R53,4294.5268,2022-04-23,13,19,6,6
17748,2022-05-08,2022-05-08,104295,724143,2022-04-30,2022-04-30,Austin,2022-04-24,12823742,A78,Topeka,R53,4294.5268,2022-05-09,8,9,1,1
17749,2022-05-15,2022-05-15,104295,686106,2022-05-08,2022-05-08,Austin,2022-04-25,12825196,A78,Topeka,R53,4294.5268,2022-05-18,7,10,3,3
17750,2022-08-12,2022-08-12,240187,617054,2022-07-31,2022-07-31,Austin,2022-05-13,12843951,A78,Topeka,R53,4294.5268,2022-08-17,12,17,5,5
17751,2022-07-06,2022-07-06,9593,387858,2022-06-20,2022-06-20,Austin,2022-06-18,12887765,A78,Topeka,R53,4294.5268,2022-07-12,16,22,6,6
17752,2022-08-14,2022-08-14,124104,174757,2022-08-01,2022-08-01,Austin,2022-07-15,12918146,A78,Topeka,R53,4294.5268,2022-08-15,13,14,1,1
17753,2022-10-11,2022-10-11,7650,197018,2022-09-26,2022-09-26,Austin,2022-08-28,12970676,A78,Topeka,R53,4294.5268,2022-10-17,15,21,6,6
17754,2022-10-08,2022-10-08,7650,195522,2022-09-27,2022-09-27,Austin,2022-08-30,12973850,A78,Topeka,R53,4294.5268,2022-10-12,11,15,4,4
17755,2022-10-21,2022-10-23,57363,723418,2022-10-12,2022-10-12,Austin,2022-09-18,12997002,A78,Topeka,R53,4294.5268,2022-10-25,11,13,2,2
17756,2022-11-05,2022-11-10,61671,35059,2022-10-27,2022-10-27,Austin,2022-09-27,13008365,A78,Topeka,R53,4294.5268,2022-11-16,14,20,6,6
17757,2022-11-05,2022-11-06,104295,686106,2022-10-29,2022-10-29,Austin,2022-10-21,13033442,A78,Topeka,R53,4294.5268,2022-11-09,8,11,3,3
17758,2023-01-12,2023-01-12,61671,35059,2022-12-24,2022-12-24,Austin,2022-12-03,13084631,A78,Topeka,R53,4294.5268,2023-01-14,19,21,2,2
17759,2022-03-10,2022-03-11,7650,195522,2022-02-28,2022-02-28,Austin,2022-02-21,12749796,A78,Topeka,R53,4295.4988,2022-03-16,11,16,5,5
17760,2022-04-05,2022-04-05,126454,311666,2022-03-22,2022-03-22,Austin,2022-03-18,12779020,A78,Topeka,R53,4295.4988,2022-04-06,14,15,1,1
17761,2022-06-12,2022-06-12,61671,35059,2022-05-29,2022-05-29,Austin,2022-05-09,12841755,A78,Topeka,R53,4295.4988,2022-06-14,14,16,2,2
17762,2022-06-26,2022-06-26,9593,145642,2022-06-16,2022-06-16,Austin,2022-06-10,12879227,A78,Topeka,R53,4295.4988,2022-06-28,10,12,2,2
17763,2022-07-19,2022-07-19,7650,195522,2022-07-08,2022-07-09,Austin,2022-06-24,12895659,A78,Topeka,R53,4295.4988,2022-07-21,11,12,1,2
17764,2022-08-20,2022-08-20,104295,903603,2022-08-01,2022-08-01,Austin,2022-06-25,12896467,A78,Topeka,R53,4295.4988,2022-08-25,19,24,5,5
17765,2022-08-23,2022-08-24,1562,219749,2022-08-11,2022-08-11,Austin,2022-08-06,12944590,A78,Topeka,R53,4295.4988,2022-08-30,13,19,6,6
17766,2022-10-22,2022-10-22,9593,387858,2022-10-07,2022-10-07,Austin,2022-09-26,13006681,A78,Topeka,R53,4295.4988,2022-10-23,15,16,1,1
17767,2022-10-29,2022-11-07,61671,35059,2022-10-24,2022-10-25,Austin,2022-09-27,13008345,A78,Topeka,R53,4295.4988,2022-11-09,14,15,1,2
17768,2022-02-17,2022-02-17,10239,551494,2022-01-25,2022-01-25,Austin,2022-01-04,12691182,A78,Topeka,R53,4296.4709,2022-02-21,23,27,4,4
17769,2022-04-16,2022-04-16,7650,797230,2022-04-01,2022-04-01,Austin,2022-02-11,12735515,A78,Topeka,R53,4296.4709,2022-04-19,15,18,3,3
17770,2022-04-10,2022-04-10,7650,771649,2022-04-05,2022-04-10,Austin,2022-04-02,12795956,A78,Topeka,R53,4296.4709,2022-04-13,5,3,-2,3
17771,2022-04-27,2022-04-27,104295,18343,2022-04-12,2022-04-12,Austin,2022-04-09,12804690,A78,Topeka,R53,4296.4709,2022-05-01,15,19,4,4
17772,2022-04-19,2022-04-20,104295,687640,2022-04-13,2022-04-13,Austin,2022-04-10,12806734,A78,Topeka,R53,4296.4709,2022-04-24,7,11,4,4
17773,2022-09-12,2022-09-12,240187,617054,2022-08-30,2022-08-30,Austin,2022-04-25,12824335,A78,Topeka,R53,4296.4709,2022-09-17,13,18,5,5
17774,2022-06-06,2022-06-06,61671,640085,2022-05-20,2022-05-20,Austin,2022-05-09,12841726,A78,Topeka,R53,4296.4709,2022-06-10,17,21,4,4
17775,2022-06-14,2022-06-14,61671,35059,2022-05-31,2022-05-31,Austin,2022-05-09,12841763,A78,Topeka,R53,4296.4709,2022-06-16,14,16,2,2
17776,2022-06-12,2022-06-12,7652,942280,2022-06-03,2022-06-03,Austin,2022-05-17,12850842,A78,Topeka,R53,4296.4709,2022-06-14,9,11,2,2
17777,2022-07-17,2022-07-17,47053,451109,2022-07-02,2022-07-02,Austin,2022-06-20,12890985,A78,Topeka,R53,4296.4709,2022-07-19,15,17,2,2
17778,2022-08-15,2022-08-27,45325,547220,2022-08-13,2022-08-13,Austin,2022-08-09,12949632,A78,Topeka,R53,4296.4709,2022-09-03,14,21,7,7
17779,2022-10-10,2022-10-11,104295,686106,2022-10-03,2022-10-03,Austin,2022-09-30,13010540,A78,Topeka,R53,4296.4709,2022-10-14,8,11,3,3
17780,2022-11-27,2022-11-27,104295,144604,2022-11-15,2022-11-15,Austin,2022-10-22,13035527,A78,Topeka,R53,4296.4709,2022-11-29,12,14,2,2
17781,2022-11-17,2022-11-17,57363,756388,2022-11-04,2022-11-04,Austin,2022-10-25,13040338,A78,Topeka,R53,4296.4709,2022-11-22,13,18,5,5
17782,2022-11-22,2022-11-22,126083,724143,2022-11-14,2022-11-14,Austin,2022-11-07,13055902,A78,Topeka,R53,4296.4709,2022-11-25,8,11,3,3
17783,2023-01-04,2023-01-04,104295,145642,2022-12-18,2022-12-18,Austin,2022-12-13,13099174,A78,Topeka,R53,4296.4709,2023-01-08,17,21,4,4
17784,2022-05-12,2022-05-12,61671,640085,2022-04-26,2022-04-26,Austin,2022-04-03,12798115,A78,Topeka,R53,4297.4429,2022-05-14,16,18,2,2
17785,2022-05-05,2022-05-05,61671,640085,2022-04-19,2022-04-19,Austin,2022-04-03,12798087,A78,Topeka,R53,4297.4429,2022-05-13,16,24,8,8
17786,2022-06-01,2022-06-01,104295,522970,2022-05-14,2022-05-14,Austin,2022-04-18,12816429,A78,Topeka,R53,4297.4429,2022-06-01,18,18,0,0
17787,2022-05-08,2022-05-08,126083,724143,2022-04-30,2022-04-30,Austin,2022-04-18,12815371,A78,Topeka,R53,4297.4429,2022-05-11,8,11,3,3
17788,2022-05-06,2022-05-06,7652,770395,2022-04-27,2022-04-27,Austin,2022-04-23,12821983,A78,Topeka,R53,4297.4429,2022-05-09,9,12,3,3
17789,2022-05-12,2022-05-12,104295,145642,2022-05-02,2022-05-02,Austin,2022-04-25,12825078,A78,Topeka,R53,4297.4429,2022-05-16,10,14,4,4
17790,2022-05-09,2022-05-09,126083,724143,2022-05-01,2022-05-01,Austin,2022-04-26,12826524,A78,Topeka,R53,4297.4429,2022-05-14,8,13,5,5
17791,2022-05-19,2022-05-19,9593,387858,2022-05-04,2022-05-04,Austin,2022-05-02,12832716,A78,Topeka,R53,4297.4429,2022-05-21,15,17,2,2
17792,2022-06-01,2022-06-01,61671,640085,2022-05-15,2022-05-15,Austin,2022-05-09,12841711,A78,Topeka,R53,4297.4429,2022-06-07,17,23,6,6
17793,2022-06-16,2022-06-16,61671,640085,2022-05-31,2022-05-31,Austin,2022-05-09,12841791,A78,Topeka,R53,4297.4429,2022-06-20,16,20,4,4
17794,2022-06-12,2022-06-12,126083,686106,2022-06-05,2022-06-05,Austin,2022-05-17,12850836,A78,Topeka,R53,4297.4429,2022-06-17,7,12,5,5
17795,2022-06-02,2022-06-02,63799,328185,2022-05-30,2022-05-31,Austin,2022-05-29,1197732,A78,Topeka,R53,4297.4429,2022-06-04,3,4,1,2
17796,2022-06-20,2022-06-21,7650,723423,2022-06-11,2022-06-11,Austin,2022-05-29,12863628,A78,Topeka,R53,4297.4429,2022-06-27,10,16,6,6
17797,2022-06-20,2022-06-21,61671,18343,2022-06-05,2022-06-05,Austin,2022-06-03,12870247,A78,Topeka,R53,4297.4429,2022-06-26,16,21,5,5
17798,2022-06-30,2022-07-03,45325,561758,2022-06-30,2022-06-30,Austin,2022-06-28,1201328,A78,Topeka,R53,4297.4429,2022-07-05,3,5,2,2
17799,2022-09-28,2022-09-28,368423,35059,2022-09-13,2022-09-13,Austin,2022-09-11,12987403,A78,Topeka,R53,4297.4429,2022-09-30,15,17,2,2
17800,2022-11-14,2022-11-14,104295,18343,2022-10-30,2022-10-30,Austin,2022-10-15,13026585,A78,Topeka,R53,4297.4429,2022-11-18,15,19,4,4
17801,2022-12-06,2022-12-06,9593,387858,2022-11-18,2022-11-19,Austin,2022-11-15,13066038,A78,Topeka,R53,4297.4429,2022-12-12,18,23,5,6
17802,2022-03-27,2022-03-27,61671,35059,2022-03-13,2022-03-13,Austin,2022-03-04,12762357,A78,Topeka,R53,4298.415,2022-03-29,14,16,2,2
17803,2022-06-22,2022-06-23,7650,35051,2022-06-11,2022-06-11,Austin,2022-05-03,12835006,A78,Topeka,R53,4298.415,2022-06-29,12,18,6,6
17804,2022-06-14,2022-06-14,61671,35059,2022-05-31,2022-05-31,Austin,2022-05-09,12841764,A78,Topeka,R53,4298.415,2022-06-22,14,22,8,8
17805,2022-06-16,2022-06-16,126454,311666,2022-06-03,2022-06-03,Austin,2022-05-30,12865778,A78,Topeka,R53,4298.415,2022-06-20,13,17,4,4
17806,2022-07-25,2022-07-25,121746,942280,2022-07-16,2022-07-16,Austin,2022-07-03,12906805,A78,Topeka,R53,4298.415,2022-08-01,9,16,7,7
17807,2022-07-25,2022-07-25,126083,686106,2022-07-18,2022-07-18,Austin,2022-07-12,12917017,A78,Topeka,R53,4298.415,2022-07-27,7,9,2,2
17808,2022-09-23,2022-09-23,104295,649119,2022-08-28,2022-08-28,Austin,2022-08-20,12961183,A78,Topeka,R53,4298.415,2022-09-24,26,27,1,1
17809,2022-11-02,2022-11-02,57363,35051,2022-10-21,2022-10-21,Austin,2022-08-30,12974839,A78,Topeka,R53,4298.415,2022-11-06,12,16,4,4
17810,2022-10-20,2022-10-20,121746,942280,2022-10-11,2022-10-11,Austin,2022-09-27,13008298,A78,Topeka,R53,4298.415,2022-10-21,9,10,1,1
17811,2022-12-04,2022-12-09,7650,195522,2022-11-26,2022-11-26,Austin,2022-11-13,13061931,A78,Topeka,R53,4298.415,2022-12-13,13,17,4,4
17812,2022-11-30,2022-12-12,66796,543994,2022-11-30,2022-11-30,Austin,2022-11-27,13080258,A78,Topeka,R53,4298.415,2022-12-14,12,14,2,2
17813,2022-03-01,2022-03-01,7650,195522,2022-02-18,2022-02-18,Austin,2022-01-24,12715948,A78,Topeka,R53,4299.387000000001,2022-03-03,11,13,2,2
17814,2022-03-14,2022-03-14,61671,35059,2022-02-28,2022-02-28,Austin,2022-01-25,12717453,A78,Topeka,R53,4299.387000000001,2022-03-16,14,16,2,2
17815,2022-03-13,2022-03-14,61671,640085,2022-02-26,2022-02-26,Austin,2022-01-25,12717584,A78,Topeka,R53,4299.387000000001,2022-03-18,16,20,4,4
17816,2022-03-27,2022-03-27,61671,35059,2022-03-13,2022-03-13,Austin,2022-03-04,12762352,A78,Topeka,R53,4299.387000000001,2022-03-30,14,17,3,3
17817,2022-04-01,2022-04-01,61671,640085,2022-03-15,2022-03-15,Austin,2022-03-04,12762375,A78,Topeka,R53,4299.387000000001,2022-04-04,17,20,3,3
17818,2022-06-05,2022-06-05,104295,686106,2022-05-29,2022-05-29,Austin,2022-05-13,12845118,A78,Topeka,R53,4299.387000000001,2022-06-05,7,7,0,0
17819,2022-11-05,2022-11-09,61671,35059,2022-10-26,2022-10-26,Austin,2022-09-27,13008360,A78,Topeka,R53,4299.387000000001,2022-11-15,14,20,6,6
17820,2022-11-02,2022-11-02,9593,387858,2022-10-18,2022-10-18,Austin,2022-10-15,13027015,A78,Topeka,R53,4299.387000000001,2022-11-05,15,18,3,3
17821,2022-12-11,2022-12-11,126083,724143,2022-12-03,2022-12-03,Austin,2022-11-18,13067516,A78,Topeka,R53,4299.387000000001,2022-12-20,8,17,9,9
17822,2023-01-13,2023-01-13,61671,35059,2022-12-26,2022-12-26,Austin,2022-12-03,13084655,A78,Topeka,R53,4299.387000000001,2023-01-16,18,21,3,3
17823,2022-04-25,2022-04-25,61671,640085,2022-04-09,2022-04-09,Austin,2022-04-03,12798051,A78,Topeka,R53,4300.3591,2022-04-28,16,19,3,3
17824,2022-05-16,2022-05-16,61671,640085,2022-04-30,2022-04-30,Austin,2022-04-03,12798118,A78,Topeka,R53,4300.3591,2022-05-24,16,24,8,8
17825,2022-04-28,2022-04-28,61671,640085,2022-04-12,2022-04-12,Austin,2022-04-03,12798071,A78,Topeka,R53,4300.3591,2022-05-02,16,20,4,4
17826,2022-05-03,2022-05-03,1562,35097,2022-04-23,2022-04-23,Austin,2022-04-09,12804398,A78,Topeka,R53,4300.3591,2022-05-05,10,12,2,2
17827,2022-05-20,2022-05-20,121746,770395,2022-05-11,2022-05-11,Austin,2022-04-30,12830166,A78,Topeka,R53,4300.3591,2022-05-23,9,12,3,3
17828,2022-06-07,2022-06-07,237129,197112,2022-05-24,2022-05-24,Austin,2022-05-06,12836747,A78,Topeka,R53,4300.3591,2022-06-10,14,17,3,3
17829,2022-06-12,2022-06-12,61671,35059,2022-05-29,2022-05-29,Austin,2022-05-09,12841758,A78,Topeka,R53,4300.3591,2022-06-16,14,18,4,4
17830,2022-05-30,2022-06-06,126454,311666,2022-05-23,2022-05-23,Austin,2022-05-13,12844716,A78,Topeka,R53,4300.3591,2022-06-08,14,16,2,2
17831,2022-07-29,2022-07-29,126083,724143,2022-07-21,2022-07-21,Austin,2022-07-02,12905556,A78,Topeka,R53,4300.3591,2022-08-03,8,13,5,5
17832,2022-09-03,2022-09-03,237129,197112,2022-08-20,2022-08-20,Austin,2022-07-30,12936078,A78,Topeka,R53,4300.3591,2022-09-09,14,20,6,6
17833,2022-08-20,2022-08-20,104295,686106,2022-08-12,2022-08-12,Austin,2022-07-31,12939140,A78,Topeka,R53,4300.3591,2022-08-24,8,12,4,4
17834,2022-09-08,2022-09-08,371784,620949,2022-08-23,2022-08-23,Austin,2022-08-16,12957948,A78,Topeka,R53,4300.3591,2022-09-13,16,21,5,5
17835,2022-10-09,2022-10-09,61671,35059,2022-09-25,2022-09-25,Austin,2022-09-06,12982969,A78,Topeka,R53,4300.3591,2022-10-12,14,17,3,3
17836,2022-11-27,2022-11-27,57363,577370,2022-11-08,2022-11-08,Austin,2022-09-25,13004860,A78,Topeka,R53,4300.3591,2022-12-02,19,24,5,5
17837,2022-12-15,2022-12-15,124104,174757,2022-12-02,2022-12-02,Austin,2022-11-19,13069506,A78,Topeka,R53,4300.3591,2022-12-19,13,17,4,4
17838,2022-03-08,2022-03-08,104295,687640,2022-03-01,2022-03-01,Austin,2022-02-21,12749649,A78,Topeka,R53,4301.3311,2022-03-13,7,12,5,5
17839,2022-05-08,2022-05-08,237043,197112,2022-04-25,2022-04-25,Austin,2022-03-21,12783895,A78,Topeka,R53,4301.3311,2022-05-10,13,15,2,2
17840,2022-05-09,2022-05-09,61671,640085,2022-04-23,2022-04-23,Austin,2022-04-03,12798102,A78,Topeka,R53,4301.3311,2022-05-12,16,19,3,3
17841,2022-04-28,2022-04-28,61671,640085,2022-04-12,2022-04-12,Austin,2022-04-03,12798072,A78,Topeka,R53,4301.3311,2022-05-03,16,21,5,5
17842,2022-05-04,2022-05-08,104295,145642,2022-04-28,2022-04-28,Austin,2022-04-25,12825075,A78,Topeka,R53,4301.3311,2022-05-12,10,14,4,4
17843,2022-12-12,2022-12-12,240187,617054,2022-11-30,2022-11-30,Austin,2022-04-25,12824544,A78,Topeka,R53,4301.3311,2022-12-15,12,15,3,3
17844,2022-05-31,2022-05-31,124104,174757,2022-05-17,2022-05-17,Austin,2022-05-10,12842479,A78,Topeka,R53,4301.3311,2022-06-02,14,16,2,2
17845,2022-06-09,2022-06-09,126454,311666,2022-05-26,2022-05-26,Austin,2022-05-22,12856344,A78,Topeka,R53,4301.3311,2022-06-11,14,16,2,2
17846,2022-07-09,2022-07-09,7650,195522,2022-06-27,2022-06-27,Austin,2022-06-17,12886146,A78,Topeka,R53,4301.3311,2022-07-11,12,14,2,2
17847,2022-07-18,2022-07-18,124104,174757,2022-07-05,2022-07-05,Austin,2022-07-03,12908060,A78,Topeka,R53,4301.3311,2022-07-20,13,15,2,2
17848,2022-09-18,2022-09-18,7625,198290,2022-09-06,2022-09-06,Austin,2022-08-26,12967535,A78,Topeka,R53,4301.3311,2022-09-24,12,18,6,6
17849,2022-10-10,2022-10-14,61671,35059,2022-09-30,2022-09-29,Austin,2022-09-06,12983008,A78,Topeka,R53,4301.3311,2022-10-16,14,17,3,2
17850,2022-10-29,2022-11-07,61671,35059,2022-10-24,2022-10-25,Austin,2022-09-27,13008351,A78,Topeka,R53,4301.3311,2022-11-10,14,16,2,3
17851,2022-11-19,2022-11-19,1562,219749,2022-11-06,2022-11-06,Austin,2022-10-28,13042105,A78,Topeka,R53,4301.3311,2022-11-23,13,17,4,4
17852,2022-12-23,2022-12-23,371803,197001,2022-12-06,2022-12-06,Austin,2022-11-15,13065918,A78,Topeka,R53,4301.3311,2022-12-25,17,19,2,2
17853,2022-12-09,2022-12-13,237043,682005,2022-11-28,2022-11-28,Austin,2022-11-25,13077517,A78,Topeka,R53,4301.3311,2022-12-16,15,18,3,3
17854,2022-03-07,2022-03-09,61671,35059,2022-02-23,2022-02-24,Austin,2022-01-25,12717436,A78,Topeka,R53,4302.3032,2022-03-13,14,17,3,4
17855,2022-04-02,2022-04-02,61671,35059,2022-03-18,2022-03-18,Austin,2022-03-04,12762404,A78,Topeka,R53,4302.3032,2022-04-05,15,18,3,3
17856,2022-04-23,2022-04-23,9593,669719,2022-04-09,2022-04-09,Austin,2022-04-05,12801302,A78,Topeka,R53,4302.3032,2022-05-01,14,22,8,8
17857,2022-09-12,2022-09-12,240187,617054,2022-08-30,2022-08-30,Austin,2022-04-25,12824330,A78,Topeka,R53,4302.3032,2022-09-15,13,16,3,3
17858,2022-10-11,2022-10-14,61671,640085,2022-09-28,2022-09-28,Austin,2022-09-06,12982998,A78,Topeka,R53,4302.3032,2022-10-17,16,19,3,3
17859,2022-10-11,2022-10-16,61671,640085,2022-09-30,2022-09-30,Austin,2022-09-06,12983002,A78,Topeka,R53,4302.3032,2022-10-19,16,19,3,3
17860,2022-10-25,2022-10-25,9593,145642,2022-10-15,2022-10-15,Austin,2022-10-07,13018262,A78,Topeka,R53,4302.3032,2022-10-27,10,12,2,2
17861,2022-02-07,2022-02-07,57363,581805,2022-01-31,2022-01-31,Austin,2022-01-14,1181961,A78,Topeka,R53,4303.2752,2022-02-11,7,11,4,4
17862,2022-04-10,2022-04-10,97746,617054,2022-03-28,2022-03-28,Austin,2022-03-07,12767472,A78,Topeka,R53,4303.2752,2022-04-15,13,18,5,5
17863,2022-05-15,2022-05-15,104295,769474,2022-04-30,2022-04-30,Austin,2022-04-26,1194085,A78,Topeka,R53,4303.2752,2022-05-17,15,17,2,2
17864,2022-05-15,2022-05-15,121746,770395,2022-05-06,2022-05-06,Austin,2022-04-30,12829314,A78,Topeka,R53,4303.2752,2022-05-17,9,11,2,2
17865,2022-05-21,2022-05-21,9593,387858,2022-05-06,2022-05-06,Austin,2022-05-02,12832722,A78,Topeka,R53,4303.2752,2022-05-23,15,17,2,2
17866,2022-06-01,2022-06-06,126454,303615,2022-05-23,2022-05-23,Austin,2022-05-13,12844201,A78,Topeka,R53,4303.2752,2022-06-09,14,17,3,3
17867,2022-07-15,2022-07-15,121746,942280,2022-07-06,2022-07-06,Austin,2022-07-03,12906804,A78,Topeka,R53,4303.2752,2022-07-18,9,12,3,3
17868,2022-10-05,2022-10-05,57363,35051,2022-09-23,2022-09-23,Austin,2022-08-07,12947172,A78,Topeka,R53,4303.2752,2022-10-07,12,14,2,2
17869,2022-08-30,2022-08-31,9593,387858,2022-08-16,2022-08-16,Austin,2022-08-13,12952682,A78,Topeka,R53,4303.2752,2022-09-04,15,19,4,4
17870,2022-09-21,2022-09-21,371784,620949,2022-09-06,2022-09-06,Austin,2022-08-16,12957957,A78,Topeka,R53,4303.2752,2022-09-22,15,16,1,1
17871,2022-03-08,2022-03-10,61671,640085,2022-02-22,2022-02-22,Austin,2022-01-25,12717575,A78,Topeka,R53,4304.2473,2022-03-12,16,18,2,2
17872,2022-03-12,2022-03-12,61671,35059,2022-02-26,2022-02-26,Austin,2022-01-25,12717450,A78,Topeka,R53,4304.2473,2022-03-19,14,21,7,7
17873,2022-04-03,2022-04-03,9593,387858,2022-03-18,2022-03-19,Austin,2022-03-15,12777119,A78,Topeka,R53,4304.2473,2022-04-07,16,19,3,4
17874,2022-05-09,2022-05-09,61671,35059,2022-04-25,2022-04-25,Austin,2022-04-03,12798227,A78,Topeka,R53,4304.2473,2022-05-13,14,18,4,4
17875,2022-05-14,2022-05-14,61671,35059,2022-04-30,2022-04-30,Austin,2022-04-03,12798237,A78,Topeka,R53,4304.2473,2022-05-17,14,17,3,3
17876,2022-05-02,2022-05-03,66810,18343,2022-04-17,2022-04-17,Austin,2022-04-15,12810873,A78,Topeka,R53,4304.2473,2022-05-08,16,21,5,5
17877,2022-06-01,2022-06-01,7625,18343,2022-05-16,2022-05-19,Austin,2022-05-07,12838156,A78,Topeka,R53,4304.2473,2022-06-07,16,19,3,6
17878,2022-06-16,2022-06-16,61671,640085,2022-05-31,2022-05-31,Austin,2022-05-09,12841792,A78,Topeka,R53,4304.2473,2022-06-19,16,19,3,3
17879,2022-06-20,2022-06-20,61671,35059,2022-06-06,2022-06-06,Austin,2022-06-03,12869014,A78,Topeka,R53,4304.2473,2022-06-27,14,21,7,7
17880,2022-07-06,2022-07-08,121746,942280,2022-06-28,2022-06-28,Austin,2022-06-25,12897215,A78,Topeka,R53,4304.2473,2022-07-12,10,14,4,4
17881,2022-08-25,2022-08-25,57363,626940,2022-08-12,2022-08-12,Austin,2022-07-09,12911922,A78,Topeka,R53,4304.2473,2022-08-31,13,19,6,6
17882,2022-09-17,2022-09-17,35594,454715,2022-09-09,2022-09-09,Austin,2022-09-04,1208767,A78,Topeka,R53,4304.2473,2022-09-20,8,11,3,3
17883,2022-11-02,2022-11-02,9593,387858,2022-10-18,2022-10-18,Austin,2022-10-15,13027013,A78,Topeka,R53,4304.2473,2022-11-04,15,17,2,2
17884,2022-11-08,2022-11-08,97746,24991,2022-10-31,2022-10-31,Austin,2022-10-22,1214358,A78,Topeka,R53,4304.2473,2022-11-10,8,10,2,2
17885,2022-12-16,2022-12-20,104295,182371,2022-12-08,2022-12-08,Austin,2022-11-14,13064498,A78,Topeka,R53,4304.2473,2022-12-26,12,18,6,6
17886,2022-02-10,2022-02-10,7650,197112,2022-01-28,2022-01-28,Austin,2022-01-11,12699904,A78,Topeka,R53,4305.2193,2022-02-12,13,15,2,2
17887,2022-02-22,2022-02-22,61671,640085,2022-02-06,2022-02-06,Austin,2022-01-25,12717552,A78,Topeka,R53,4305.2193,2022-02-28,16,22,6,6
17888,2022-03-03,2022-03-11,61671,640085,2022-02-23,2022-02-23,Austin,2022-01-25,12717573,A78,Topeka,R53,4305.2193,2022-03-19,16,24,8,8
17889,2022-04-01,2022-04-01,61671,640085,2022-03-15,2022-03-15,Austin,2022-03-04,12762376,A78,Topeka,R53,4305.2193,2022-04-06,17,22,5,5
17890,2022-04-16,2022-04-16,7650,322240,2022-04-02,2022-04-02,Austin,2022-03-18,12778580,A78,Topeka,R53,4305.2193,2022-04-17,14,15,1,1
17891,2022-05-25,2022-05-25,104295,724157,2022-05-11,2022-05-11,Austin,2022-04-03,12798729,A78,Topeka,R53,4305.2193,2022-05-31,14,20,6,6
17892,2022-10-12,2022-10-12,240187,617054,2022-09-30,2022-09-30,Austin,2022-04-25,12824400,A78,Topeka,R53,4305.2193,2022-10-17,12,17,5,5
17893,2022-06-10,2022-06-10,61671,640085,2022-05-24,2022-05-24,Austin,2022-05-09,12841771,A78,Topeka,R53,4305.2193,2022-06-13,17,20,3,3
17894,2022-06-20,2022-06-20,61671,35059,2022-06-06,2022-06-06,Austin,2022-06-03,12869015,A78,Topeka,R53,4305.2193,2022-06-24,14,18,4,4
17895,2022-07-21,2022-07-21,9593,145642,2022-07-11,2022-07-11,Austin,2022-06-24,12895366,A78,Topeka,R53,4305.2193,2022-07-24,10,13,3,3
17896,2022-09-08,2022-09-08,57363,581805,2022-08-31,2022-08-31,Austin,2022-08-28,1207764,A78,Topeka,R53,4305.2193,2022-09-10,8,10,2,2
17897,2022-10-09,2022-10-10,61671,35059,2022-09-26,2022-09-26,Austin,2022-09-06,12982976,A78,Topeka,R53,4305.2193,2022-10-12,14,16,2,2
17898,2022-02-08,2022-02-08,97746,24991,2022-01-31,2022-01-31,Austin,2022-01-14,1181950,A78,Topeka,R53,4306.191400000001,2022-02-11,8,11,3,3
17899,2022-02-22,2022-02-22,61671,640085,2022-02-06,2022-02-06,Austin,2022-01-25,12717557,A78,Topeka,R53,4306.191400000001,2022-02-28,16,22,6,6
17900,2022-03-17,2022-03-17,124104,174757,2022-03-04,2022-03-04,Austin,2022-02-19,12744832,A78,Topeka,R53,4306.191400000001,2022-03-20,13,16,3,3
17901,2022-05-02,2022-05-03,66810,18343,2022-04-17,2022-04-18,Austin,2022-04-15,12810875,A78,Topeka,R53,4306.191400000001,2022-05-07,16,19,3,4
