IsCanceled,LeadTime,Adults,Children,Country,CustomerType,ADR,Hotel,book_id,ArrivalDate
1,74,2,0,BRA,Transient,149.4,City,CTransient2016September27-5,9/27/2016
1,36,2,0,PRT,Transient-Party,75,City,CTransient-Party2016September28-6,9/28/2016
1,29,1,0,PRT,Transient,279.2,City,CTransient2016September28-15,9/28/2016
1,447,2,0,PRT,Transient,62,City,CTransient2016September29-18,9/29/2016
1,134,2,0,ITA,Transient,137.7,City,CTransient2016September29-63,9/29/2016
1,287,2,0,DEU,Transient,100.3,City,CTransient2016September29-66,9/29/2016
1,182,2,0,GBR,Transient,117.9,City,CTransient2016September30-15,9/30/2016
1,273,2,0,DEU,Transient-Party,106.2,City,CTransient-Party2016September30-8,9/30/2016
1,223,2,0,PRT,Transient,73.96,City,CTransient2016September30-106,9/30/2016
1,0,1,0,PRT,Transient,180,City,CTransient2016October1-1,10/1/2016
1,268,2,0,IRL,Transient-Party,95.4,City,CTransient-Party2016October1-16,10/1/2016
1,180,2,0,IRL,Transient,108.9,City,CTransient2016October1-11,10/1/2016
1,281,2,0,PRT,Transient-Party,96,City,CTransient-Party2016October1-28,10/1/2016
1,25,2,0,LUX,Transient,133,City,CTransient2016October2-14,10/2/2016
1,41,1,0,CHN,Transient,105.3,City,CTransient2016October3-20,10/3/2016
1,223,2,0,ISR,Transient,102.85,City,CTransient2016October3-24,10/3/2016
1,285,2,0,PRT,Transient,100,City,CTransient2016October3-45,10/3/2016
1,285,2,0,PRT,Transient,100,City,CTransient2016October3-48,10/3/2016
1,51,2,0,ITA,Transient,108,City,CTransient2016October5-27,10/5/2016
1,454,2,0,PRT,Transient,62,City,CTransient2016October6-23,10/6/2016
1,443,2,0,PRT,Transient,65,City,CTransient2016October7-12,10/7/2016
1,130,2,0,FRA,Transient,118.8,City,CTransient2016October8-4,10/8/2016
1,103,3,0,ISR,Transient,151.2,City,CTransient2016October9-3,10/9/2016
1,115,2,1,BRA,Transient,151.2,City,CTransient2016October9-17,10/9/2016
1,129,2,0,NOR,Transient,132.3,City,CTransient2016October10-33,10/10/2016
1,181,1,0,FRA,Transient,78.48,City,CTransient2016October11-3,10/11/2016
1,183,1,0,FRA,Transient,98.1,City,CTransient2016October11-13,10/11/2016
1,108,2,2,ESP,Transient,199.8,City,CTransient2016October11-23,10/11/2016
1,128,3,0,RUS,Transient,151.2,City,CTransient2016October11-31,10/11/2016
1,110,2,0,FRA,Transient,108,City,CTransient2016October12-5,10/12/2016
1,79,2,0,CHN,Transient,119.07,City,CTransient2016October12-14,10/12/2016
1,279,2,0,PRT,Transient,110,City,CTransient2016October12-16,10/12/2016
1,279,2,0,PRT,Transient,110,City,CTransient2016October12-42,10/12/2016
1,314,2,0,PRT,Transient,75,City,CTransient2016October12-51,10/12/2016
1,461,1,0,PRT,Transient,59,City,CTransient2016October13-5,10/13/2016
1,36,1,0,PRT,Transient,102.6,City,CTransient2016October13-9,10/13/2016
1,461,2,0,PRT,Transient,62,City,CTransient2016October13-28,10/13/2016
1,461,2,0,PRT,Transient,62,City,CTransient2016October13-41,10/13/2016
1,37,1,0,PRT,Transient-Party,95,City,CTransient-Party2016October13-57,10/13/2016
1,37,1,0,PRT,Transient-Party,95,City,CTransient-Party2016October13-70,10/13/2016
1,37,1,0,PRT,Transient-Party,95,City,CTransient-Party2016October13-81,10/13/2016
1,37,2,0,PRT,Transient-Party,105,City,CTransient-Party2016October13-88,10/13/2016
1,37,2,0,PRT,Transient-Party,105,City,CTransient-Party2016October13-107,10/13/2016
1,75,2,1,FRA,Transient,135,City,CTransient2016October14-41,10/14/2016
1,163,1,0,PRT,Transient,115,City,CTransient2016October15-6,10/15/2016
1,93,1,0,PRT,Transient,115,City,CTransient2016October15-32,10/15/2016
1,9,2,0,DEU,Transient,140,City,CTransient2016October16-92,10/16/2016
1,67,1,0,PRT,Transient,115,City,CTransient2016October17-1,10/17/2016
1,210,2,0,GBR,Transient,96.3,City,CTransient2016October19-15,10/19/2016
1,146,2,1,FRA,Transient,135,City,CTransient2016October19-25,10/19/2016
1,468,1,0,PRT,Transient,59,City,CTransient2016October20-2,10/20/2016
1,95,2,0,GBR,Transient,132.3,City,CTransient2016October20-57,10/20/2016
1,192,2,0,PRT,Transient-Party,95,City,CTransient-Party2016October21-1,10/21/2016
1,457,2,0,PRT,Transient,65,City,CTransient2016October21-16,10/21/2016
1,457,2,0,PRT,Transient,65,City,CTransient2016October21-28,10/21/2016
1,386,2,0,PRT,Transient-Party,115,City,CTransient-Party2016October23-2,10/23/2016
1,87,2,0,BEL,Transient,104.4,City,CTransient2016October26-22,10/26/2016
1,153,2,0,PRT,Transient,80.1,City,CTransient2016October27-1,10/27/2016
1,43,2,0,PRT,Transient,85.5,City,CTransient2016October27-50,10/27/2016
1,464,2,0,PRT,Transient,65,City,CTransient2016October28-31,10/28/2016
1,199,2,0,PRT,Transient-Party,95,City,CTransient-Party2016October28-23,10/28/2016
1,247,2,0,PRT,Transient,110,City,CTransient2016October28-80,10/28/2016
1,189,2,0,AUT,Transient,109.8,City,CTransient2016October28-81,10/28/2016
1,128,3,0,ITA,Transient,123.3,City,CTransient2016October29-35,10/29/2016
1,282,2,0,DEU,Transient,88.83,City,CTransient2016October29-54,10/29/2016
1,95,2,2,SVN,Transient,156.45,City,CTransient2016October29-58,10/29/2016
1,69,2,0,GBR,Transient,79.38,City,CTransient2016October31-16,10/31/2016
1,166,1,0,PRT,Transient,110,City,CTransient2016November1-5,11/1/2016
1,166,1,0,PRT,Transient,110,City,CTransient2016November1-16,11/1/2016
1,166,1,0,PRT,Transient,110,City,CTransient2016November1-40,11/1/2016
1,166,1,0,PRT,Transient,110,City,CTransient2016November1-64,11/1/2016
1,166,1,0,PRT,Transient,110,City,CTransient2016November1-90,11/1/2016
1,304,2,0,PRT,Transient,89,City,CTransient2016November3-79,11/3/2016
1,304,2,0,PRT,Transient,89,City,CTransient2016November3-95,11/3/2016
1,305,2,0,PRT,Transient,89,City,CTransient2016November4-64,11/4/2016
1,305,2,0,PRT,Transient,89,City,CTransient2016November4-99,11/4/2016
1,305,2,0,PRT,Transient,89,City,CTransient2016November4-100,11/4/2016
1,95,1,0,PRT,Transient-Party,75,City,CTransient-Party2016November5-2,11/5/2016
1,95,1,0,PRT,Transient-Party,75,City,CTransient-Party2016November5-10,11/5/2016
1,95,1,0,PRT,Transient-Party,75,City,CTransient-Party2016November5-39,11/5/2016
1,95,1,0,PRT,Transient-Party,75,City,CTransient-Party2016November5-41,11/5/2016
1,5,1,0,PRT,Transient,151.94,City,CTransient2016November6-7,11/6/2016
1,19,1,0,CHN,Transient,6,City,CTransient2016November7-21,11/7/2016
1,277,2,0,PRT,Transient,100,City,CTransient2016November7-73,11/7/2016
1,277,2,0,PRT,Transient,100,City,CTransient2016November7-139,11/7/2016
1,277,2,0,PRT,Transient,100,City,CTransient2016November7-156,11/7/2016
1,277,2,0,PRT,Transient,100,City,CTransient2016November7-161,11/7/2016
1,52,1,0,CHN,Transient,125.99,City,CTransient2016November9-5,11/9/2016
1,10,1,0,PRT,Transient,120,City,CTransient2016November10-1,11/10/2016
1,10,1,0,PRT,Transient,120,City,CTransient2016November10-8,11/10/2016
1,300,2,0,PRT,Transient,65,City,CTransient2016November11-25,11/11/2016
1,300,2,0,PRT,Transient,65,City,CTransient2016November11-27,11/11/2016
1,54,2,0,ESP,Transient,79.2,City,CTransient2016November11-46,11/11/2016
1,39,3,0,CZE,Transient,124.67,City,CTransient2016November12-32,11/12/2016
1,131,2,0,USA,Transient,85.27,City,CTransient2016November13-21,11/13/2016
1,57,2,0,BEL,Transient,136.8,City,CTransient2016November17-8,11/17/2016
1,18,1,0,PRT,Transient,48.5,City,CTransient2016November17-37,11/17/2016
1,211,2,0,FRA,Transient,78.3,City,CTransient2016November18-3,11/18/2016
1,50,2,0,BEL,Transient,93.6,City,CTransient2016November18-45,11/18/2016
1,50,1,0,LUX,Transient,86.4,City,CTransient2016November18-48,11/18/2016
1,50,2,0,BEL,Transient,93.6,City,CTransient2016November18-51,11/18/2016
1,26,2,0,GBR,Transient,104,City,CTransient2016November19-17,11/19/2016
1,49,2,0,USA,Transient,74.8,City,CTransient2016November19-33,11/19/2016
1,95,2,0,HUN,Transient,90,City,CTransient2016November20-14,11/20/2016
1,66,2,2,AGO,Transient,147.9,City,CTransient2016November20-32,11/20/2016
1,215,2,0,PRT,Transient,147,City,CTransient2016November21-8,11/21/2016
1,308,2,0,PRT,Transient,52,City,CTransient2016November25-10,11/25/2016
1,155,2,0,DEU,Transient,85,City,CTransient2016November25-54,11/25/2016
1,88,2,2,NLD,Transient,156.6,City,CTransient2016November26-6,11/26/2016
1,17,3,0,CHN,Transient,138.6,City,CTransient2016November27-11,11/27/2016
1,290,2,0,SVK,Transient,86.7,City,CTransient2016December1-22,12/1/2016
1,114,2,0,BRA,Transient,85,City,CTransient2016December1-31,12/1/2016
1,18,2,0,UKR,Transient,75.54,City,CTransient2016December1-49,12/1/2016
1,266,1,0,PRT,Transient,75,City,CTransient2016December2-4,12/2/2016
1,56,3,0,FRA,Transient,126,City,CTransient2016December2-22,12/2/2016
1,315,2,0,PRT,Transient,52,City,CTransient2016December2-33,12/2/2016
1,60,2,0,ESP,Transient,74.8,City,CTransient2016December2-51,12/2/2016
1,10,1,0,AGO,Transient,76.59,City,CTransient2016December2-69,12/2/2016
1,31,1,0,USA,Transient,87.41,City,CTransient2016December4-28,12/4/2016
1,101,2,0,ITA,Transient,79.2,City,CTransient2016December6-12,12/6/2016
1,205,2,0,DEU,Transient,63.75,City,CTransient2016December7-34,12/7/2016
1,517,2,0,PRT,Transient,62.8,City,CTransient2016December8-10,12/8/2016
1,79,2,1,ITA,Transient,109.8,City,CTransient2016December9-35,12/9/2016
1,290,1,0,PRT,Transient-Party,106,City,CTransient-Party2016December12-1,12/12/2016
1,0,1,0,PRT,Transient,0,City,CTransient2016December14-2,12/14/2016
1,524,2,0,PRT,Transient,62.8,City,CTransient2016December15-3,12/15/2016
1,524,2,0,PRT,Transient,62.8,City,CTransient2016December15-4,12/15/2016
1,338,2,0,DNK,Transient,87.3,City,CTransient2016December15-22,12/15/2016
1,57,2,0,ISR,Transient,74.8,City,CTransient2016December15-35,12/15/2016
1,185,2,0,DEU,Transient,103.5,City,CTransient2016December16-28,12/16/2016
1,46,2,0,ESP,Transient,79.2,City,CTransient2016December16-38,12/16/2016
1,142,2,0,FIN,Transient,85,City,CTransient2016December17-10,12/17/2016
1,103,3,0,GLP,Transient,140,City,CTransient2016December19-10,12/19/2016
1,381,0,2,DEU,Transient,69.5,City,CTransient2016December23-7,12/23/2016
1,62,2,1,PRT,Transient,120.88,City,CTransient2016December23-10,12/23/2016
1,113,2,0,ESP,Transient,121.75,City,CTransient2016December24-5,12/24/2016
1,108,2,0,BRA,Transient,97,City,CTransient2016December24-15,12/24/2016
1,12,2,0,PRT,Transient,91.63,City,CTransient2016December26-17,12/26/2016
1,266,2,0,ESP,Transient,73.95,City,CTransient2016December26-36,12/26/2016
1,281,2,0,FRA,Transient,79.62,City,CTransient2016December26-56,12/26/2016
1,303,3,0,ITA,Transient,159.23,City,CTransient2016December27-22,12/27/2016
1,16,2,0,PRT,Transient,76.67,City,CTransient2016December28-33,12/28/2016
1,16,2,0,PRT,Transient,76.67,City,CTransient2016December28-42,12/28/2016
1,244,2,0,ITA,Transient,80.7,City,CTransient2016December30-24,12/30/2016
1,67,2,0,ITA,Transient,103.7,City,CTransient2017January1-10,1/1/2017
1,138,3,0,ITA,Transient,164.05,City,CTransient2017January2-30,1/2/2017
1,50,1,0,CHN,Transient,71.28,City,CTransient2017January3-3,1/3/2017
1,94,1,0,ITA,Transient,88.4,City,CTransient2017January4-14,1/4/2017
1,121,2,0,ITA,Transient,88.4,City,CTransient2017January6-25,1/6/2017
1,112,3,0,BRA,Transient,119,City,CTransient2017January12-36,1/12/2017
1,38,1,0,PRT,Transient,75,City,CTransient2017January14-8,1/14/2017
1,38,1,0,PRT,Transient,75,City,CTransient2017January14-45,1/14/2017
1,38,1,0,PRT,Transient,75,City,CTransient2017January14-113,1/14/2017
1,55,1,0,PRT,Transient,79,City,CTransient2017January18-9,1/18/2017
1,54,2,0,PRT,Transient,65,City,CTransient2017January18-49,1/18/2017
1,14,2,0,DEU,Transient,94.78,City,CTransient2017January18-61,1/18/2017
1,76,2,0,FRA,Transient,79.2,City,CTransient2017January20-5,1/20/2017
1,62,2,0,BRA,Transient,96.9,City,CTransient2017January21-33,1/21/2017
1,59,2,0,PRT,Transient,80,City,CTransient2017January23-7,1/23/2017
1,81,2,0,PRT,Transient,80,City,CTransient2017January23-43,1/23/2017
1,59,2,0,PRT,Transient,80,City,CTransient2017January23-75,1/23/2017
1,12,2,0,FRA,Transient,102.85,City,CTransient2017January23-90,1/23/2017
1,76,2,0,PRT,Transient,88.4,City,CTransient2017January24-6,1/24/2017
1,61,2,0,PRT,Transient,80,City,CTransient2017January25-8,1/25/2017
1,61,2,0,PRT,Transient,80,City,CTransient2017January25-10,1/25/2017
1,61,2,0,PRT,Transient,80,City,CTransient2017January25-24,1/25/2017
1,61,2,0,PRT,Transient,80,City,CTransient2017January25-36,1/25/2017
1,61,2,0,PRT,Transient,80,City,CTransient2017January25-62,1/25/2017
1,8,2,0,FRA,Transient,91.8,City,CTransient2017January25-86,1/25/2017
1,56,2,0,PRT,Transient,60,City,CTransient2017February1-17,2/1/2017
1,56,2,0,PRT,Transient,60,City,CTransient2017February1-66,2/1/2017
1,25,2,0,BRA,Transient,74.8,City,CTransient2017February5-12,2/5/2017
1,197,2,0,ROU,Transient,74.8,City,CTransient2017February7-8,2/7/2017
1,580,1,0,PRT,Transient,59,City,CTransient2017February9-1,2/9/2017
1,64,2,0,FRA,Transient,104.4,City,CTransient2017February10-1,2/10/2017
1,28,3,0,USA,Transient,160,City,CTransient2017February10-12,2/10/2017
1,35,1,0,GBR,Transient,70.43,City,CTransient2017February10-36,2/10/2017
1,35,1,0,GBR,Transient,70.43,City,CTransient2017February10-37,2/10/2017
1,93,2,0,ROU,Transient,74.8,City,CTransient2017February14-39,2/14/2017
1,19,1,0,PRT,Transient-Party,96.5,City,CTransient-Party2017February15-3,2/15/2017
1,587,2,0,PRT,Transient,62,City,CTransient2017February16-12,2/16/2017
1,35,2,0,GBR,Transient,88,City,CTransient2017February16-28,2/16/2017
1,276,2,2,FRA,Transient,153.9,City,CTransient2017February17-1,2/17/2017
1,22,2,0,IRL,Transient,118,City,CTransient2017February17-14,2/17/2017
1,19,2,0,LTU,Transient,69.36,City,CTransient2017February19-14,2/19/2017
1,41,1,0,PRT,Transient,75,City,CTransient2017February20-15,2/20/2017
1,12,1,0,ESP,Transient,80,City,CTransient2017February20-22,2/20/2017
1,26,2,0,FRA,Transient,90,City,CTransient2017February20-32,2/20/2017
1,594,2,0,PRT,Transient,62,City,CTransient2017February23-7,2/23/2017
1,58,2,0,PRT,Transient,78,City,CTransient2017February23-29,2/23/2017
1,134,1,0,PRT,Transient-Party,75,City,CTransient-Party2017February25-5,2/25/2017
1,134,1,0,PRT,Transient-Party,75,City,CTransient-Party2017February25-11,2/25/2017
1,10,2,0,FRA,Transient,124.1,City,CTransient2017February27-22,2/27/2017
1,11,2,0,ROU,Transient,91.8,City,CTransient2017February28-5,2/28/2017
1,28,2,0,PRT,Transient,95,City,CTransient2017March2-58,3/2/2017
1,28,2,0,PRT,Transient,95,City,CTransient2017March2-134,3/2/2017
1,65,2,0,DEU,Transient,100.3,City,CTransient2017March2-149,3/2/2017
1,16,3,0,ESP,Transient,188,City,CTransient2017March3-5,3/3/2017
1,141,2,0,FRA,Transient,102.6,City,CTransient2017March3-16,3/3/2017
1,75,4,0,PRT,Transient,202.51,City,CTransient2017March3-29,3/3/2017
1,25,3,0,DEU,Transient,134.3,City,CTransient2017March3-30,3/3/2017
1,178,2,0,PRT,Transient,79.2,City,CTransient2017March4-3,3/4/2017
1,258,2,0,DEU,Transient,85,City,CTransient2017March8-15,3/8/2017
1,608,2,0,PRT,Transient,62,City,CTransient2017March9-8,3/9/2017
1,608,2,0,PRT,Transient,62,City,CTransient2017March9-12,3/9/2017
1,52,2,0,IRL,Transient,106.2,City,CTransient2017March9-25,3/9/2017
1,241,2,0,DEU,Transient,79.2,City,CTransient2017March9-26,3/9/2017
1,241,2,0,DEU,Transient,79.2,City,CTransient2017March9-39,3/9/2017
1,55,2,0,DEU,Transient,102,City,CTransient2017March10-28,3/10/2017
1,25,2,0,PRT,Transient,100,City,CTransient2017March12-2,3/12/2017
1,92,2,0,DEU,Transient,91.8,City,CTransient2017March12-26,3/12/2017
1,53,2,0,CN,Transient,74.8,City,CTransient2017March12-27,3/12/2017
1,52,1,0,PRT,Transient,80,City,CTransient2017March13-23,3/13/2017
1,52,1,0,PRT,Transient,80,City,CTransient2017March13-39,3/13/2017
1,37,1,0,AUT,Transient,104.55,City,CTransient2017March13-56,3/13/2017
1,97,2,0,PRT,Transient,85,City,CTransient2017March14-10,3/14/2017
1,64,1,0,PRT,Transient,90,City,CTransient2017March15-23,3/15/2017
1,92,2,0,PRT,Transient,85,City,CTransient2017March15-38,3/15/2017
1,92,2,0,PRT,Transient,85,City,CTransient2017March15-49,3/15/2017
1,55,2,0,GBR,Transient,79.2,City,CTransient2017March15-81,3/15/2017
1,92,2,0,PRT,Transient,85,City,CTransient2017March15-88,3/15/2017
1,45,2,0,USA,Transient,97.2,City,CTransient2017March16-2,3/16/2017
1,615,1,0,PRT,Transient,59,City,CTransient2017March16-3,3/16/2017
1,2,1,0,GBR,Transient,108,City,CTransient2017March16-4,3/16/2017
1,13,1,0,PRT,Transient,198,City,CTransient2017March19-2,3/19/2017
1,36,2,0,PRT,Transient,93.22,City,CTransient2017March19-15,3/19/2017
1,47,2,0,GBR,Transient,79.2,City,CTransient2017March20-1,3/20/2017
1,13,2,0,FRA,Transient,108.8,City,CTransient2017March20-14,3/20/2017
1,22,2,0,ITA,Transient,74.8,City,CTransient2017March20-19,3/20/2017
1,111,1,0,AGO,Transient,78.26,City,CTransient2017March20-28,3/20/2017
1,136,2,0,AUT,Transient,93.6,City,CTransient2017March21-7,3/21/2017
1,146,2,0,DEU,Transient,93.6,City,CTransient2017March23-27,3/23/2017
1,74,3,0,DEU,Transient,117.3,City,CTransient2017March23-48,3/23/2017
1,29,2,0,PRT,Transient,132.3,City,CTransient2017March23-53,3/23/2017
1,202,2,0,HUN,Transient,77.86,City,CTransient2017March24-30,3/24/2017
1,57,2,0,ITA,Transient,97.2,City,CTransient2017March29-3,3/29/2017
1,0,1,0,PRT,Transient,6,City,CTransient2017March29-5,3/29/2017
1,629,2,0,PRT,Transient,62,City,CTransient2017March30-22,3/30/2017
1,629,2,0,PRT,Transient,62,City,CTransient2017March30-24,3/30/2017
1,80,2,0,PRT,Transient,90,City,CTransient2017March31-22,3/31/2017
1,161,2,1,DNK,Transient,127.2,City,CTransient2017March31-47,3/31/2017
1,241,1,0,DEU,Transient,103.6,City,CTransient2017March31-67,3/31/2017
1,129,2,0,PRT,Transient,100,City,CTransient2017April3-16,4/3/2017
1,112,2,0,PRT,Transient,95,City,CTransient2017April4-24,4/4/2017
1,13,2,2,FRA,Transient,224,City,CTransient2017April4-47,4/4/2017
1,93,2,0,PRT,Transient,95,City,CTransient2017April6-91,4/6/2017
1,93,2,0,PRT,Transient,95,City,CTransient2017April6-93,4/6/2017
1,133,2,0,POL,Transient,99,City,CTransient2017April7-32,4/7/2017
1,79,3,0,BEL,Transient,191.57,City,CTransient2017April8-50,4/8/2017
1,66,2,0,PRT,Transient,100,City,CTransient2017April9-1,4/9/2017
1,248,2,0,PRT,Transient-Party,80,City,CTransient-Party2017April9-4,4/9/2017
1,66,2,0,PRT,Transient,100,City,CTransient2017April9-24,4/9/2017
1,79,2,0,BEL,Transient,99,City,CTransient2017April9-52,4/9/2017
1,145,2,0,PRT,Transient,188,City,CTransient2017April9-55,4/9/2017
1,59,2,0,IRL,Transient,126,City,CTransient2017April10-24,4/10/2017
1,180,1,0,GBR,Transient,109.8,City,CTransient2017April10-31,4/10/2017
1,161,2,0,BRA,Transient,150.86,City,CTransient2017April11-22,4/11/2017
1,91,2,0,ARG,Transient,105,City,CTransient2017April12-11,4/12/2017
1,19,2,0,ESP,Transient,174,City,CTransient2017April13-20,4/13/2017
1,9,2,0,ESP,Transient,210,City,CTransient2017April13-37,4/13/2017
1,172,3,0,ITA,Transient,173.25,City,CTransient2017April13-51,4/13/2017
1,155,2,0,PRT,Transient,130,City,CTransient2017April13-56,4/13/2017
1,7,2,0,AUS,Transient,160,City,CTransient2017April14-12,4/14/2017
1,129,3,0,DEU,Transient,172.5,City,CTransient2017April14-31,4/14/2017
1,145,2,0,DEU,Transient,133.07,City,CTransient2017April14-52,4/14/2017
1,60,2,2,USA,Transient,230,City,CTransient2017April15-4,4/15/2017
1,87,2,0,PRT,Transient,95,City,CTransient2017April15-41,4/15/2017
1,87,2,0,PRT,Transient,95,City,CTransient2017April15-68,4/15/2017
1,87,2,0,PRT,Transient,95,City,CTransient2017April15-74,4/15/2017
1,99,2,0,PRT,Transient-Party,105,City,CTransient-Party2017April15-8,4/15/2017
1,128,2,0,PRT,Transient,100,City,CTransient2017April16-25,4/16/2017
1,67,2,0,FRA,Transient,126,City,CTransient2017April16-29,4/16/2017
1,168,2,1,BRA,Transient,135,City,CTransient2017April16-50,4/16/2017
1,129,2,0,IND,Transient,133.5,City,CTransient2017April19-6,4/19/2017
1,98,2,0,GBR,Transient,136.8,City,CTransient2017April20-34,4/20/2017
1,105,2,0,ITA,Transient,139.5,City,CTransient2017April20-46,4/20/2017
1,130,2,0,PRT,Transient,95,City,CTransient2017April21-31,4/21/2017
1,82,2,0,GBR,Transient,126,City,CTransient2017April21-52,4/21/2017
1,69,2,0,FRA,Transient,108,City,CTransient2017April21-78,4/21/2017
1,163,2,0,PRT,Transient,90,City,CTransient2017April21-85,4/21/2017
1,332,3,1,BEL,Transient,141.3,City,CTransient2017April22-8,4/22/2017
1,393,2,0,PRT,Transient,90,City,CTransient2017April22-17,4/22/2017
1,152,2,0,PRT,Transient,105,City,CTransient2017April22-54,4/22/2017
1,152,2,0,PRT,Transient,105,City,CTransient2017April22-78,4/22/2017
1,127,2,0,PRT,Transient,105,City,CTransient2017April22-82,4/22/2017
1,59,3,0,FRA,Transient,198,City,CTransient2017April22-93,4/22/2017
1,150,2,0,GBR,Transient,117,City,CTransient2017April23-32,4/23/2017
1,74,2,0,GBR,Transient,126,City,CTransient2017April24-4,4/24/2017
1,123,2,0,FRA,Transient,123.75,City,CTransient2017April24-18,4/24/2017
1,66,3,0,BRA,Transient,171,City,CTransient2017April24-25,4/24/2017
1,156,2,0,PRT,Transient,100,City,CTransient2017April26-122,4/26/2017
1,83,2,0,IRL,Transient,101.25,City,CTransient2017April26-167,4/26/2017
1,110,3,0,NOR,Transient,100.8,City,CTransient2017April26-179,4/26/2017
1,111,2,0,PRT,Transient,120,City,CTransient2017April27-49,4/27/2017
1,110,1,0,CHE,Transient,99,City,CTransient2017April28-14,4/28/2017
1,117,1,0,BRA,Transient,153,City,CTransient2017April29-4,4/29/2017
1,29,2,0,PRT,Transient,115,City,CTransient2017April29-24,4/29/2017
1,27,2,0,PRT,Transient,115,City,CTransient2017April29-33,4/29/2017
1,313,2,0,PRT,Transient,90,City,CTransient2017April29-41,4/29/2017
1,222,2,0,ESP,Transient,99,City,CTransient2017April29-65,4/29/2017
1,228,2,0,USA,Transient,99,City,CTransient2017May1-17,5/1/2017
1,152,2,0,PRT,Transient,100,City,CTransient2017May3-37,5/3/2017
1,152,2,0,PRT,Transient,100,City,CTransient2017May3-49,5/3/2017
1,152,2,0,PRT,Transient,100,City,CTransient2017May3-59,5/3/2017
1,143,2,0,PRT,Transient,120,City,CTransient2017May4-8,5/4/2017
1,143,2,0,PRT,Transient,120,City,CTransient2017May4-60,5/4/2017
1,148,2,0,PRT,Transient,95,City,CTransient2017May4-72,5/4/2017
1,161,2,0,PRT,Transient,120,City,CTransient2017May5-24,5/5/2017
1,99,2,0,FRA,Transient,135,City,CTransient2017May6-4,5/6/2017
1,162,1,0,PRT,Transient,80,City,CTransient2017May6-20,5/6/2017
1,162,1,0,PRT,Transient,80,City,CTransient2017May6-33,5/6/2017
1,99,1,0,DEU,Transient,139.5,City,CTransient2017May6-100,5/6/2017
1,91,1,0,DEU,Transient,164.57,City,CTransient2017May6-102,5/6/2017
1,12,2,0,PRT,Transient,144.8,City,CTransient2017May7-38,5/7/2017
1,0,2,0,CN,Transient,139.5,City,CTransient2017May8-10,5/8/2017
1,181,1,0,FRA,Transient,116.33,City,CTransient2017May8-48,5/8/2017
1,5,2,0,PRT,Transient,90,City,CTransient2017May9-25,5/9/2017
1,410,2,0,PRT,Transient,90,City,CTransient2017May9-30,5/9/2017
1,121,2,0,CHE,Transient,108,City,CTransient2017May9-34,5/9/2017
1,197,2,0,ITA,Transient,125.7,City,CTransient2017May9-38,5/9/2017
1,34,2,0,USA,Transient,169,City,CTransient2017May10-11,5/10/2017
1,319,3,0,DEU,Transient,193.5,City,CTransient2017May11-16,5/11/2017
1,130,2,0,AUT,Transient,135,City,CTransient2017May11-43,5/11/2017
1,151,2,0,PRT,Transient,95,City,CTransient2017May13-30,5/13/2017
1,151,2,0,PRT,Transient,95,City,CTransient2017May13-34,5/13/2017
1,179,2,0,PRT,Transient,96.4,City,CTransient2017May15-18,5/15/2017
1,104,2,0,PRT,Transient,170,City,CTransient2017May15-43,5/15/2017
1,164,1,0,PRT,Transient,160,City,CTransient2017May15-64,5/15/2017
1,164,1,0,PRT,Transient,160,City,CTransient2017May15-71,5/15/2017
1,179,2,0,PRT,Transient,96.4,City,CTransient2017May15-96,5/15/2017
1,164,1,0,PRT,Transient,160,City,CTransient2017May15-126,5/15/2017
1,346,2,0,BRA,Transient,109.8,City,CTransient2017May16-7,5/16/2017
1,86,2,0,ITA,Transient,119.25,City,CTransient2017May16-24,5/16/2017
1,28,2,0,ESP,Transient,190,City,CTransient2017May17-14,5/17/2017
1,115,2,0,PRT,Transient,190,City,CTransient2017May18-9,5/18/2017
1,178,2,0,CHE,Transient,125.7,City,CTransient2017May18-28,5/18/2017
1,175,1,0,PRT,Transient,90,City,CTransient2017May19-21,5/19/2017
1,108,2,0,ZAF,Transient,126,City,CTransient2017May19-40,5/19/2017
1,108,2,0,ZAF,Transient,126,City,CTransient2017May19-52,5/19/2017
1,105,1,0,PRT,Transient,160,City,CTransient2017May19-117,5/19/2017
1,105,1,0,PRT,Transient,160,City,CTransient2017May19-122,5/19/2017
1,105,1,0,PRT,Transient,160,City,CTransient2017May19-123,5/19/2017
1,113,1,0,PRT,Transient,190,City,CTransient2017May20-40,5/20/2017
1,420,2,0,PRT,Transient,90,City,CTransient2017May20-41,5/20/2017
1,79,2,0,PRT,Transient,89.1,City,CTransient2017May20-48,5/20/2017
1,113,1,0,PRT,Transient,190,City,CTransient2017May20-56,5/20/2017
1,75,2,0,PRT,Transient-Party,90,City,CTransient-Party2017May20-21,5/20/2017
1,420,2,0,PRT,Transient,90,City,CTransient2017May20-67,5/20/2017
1,24,1,0,NGA,Transient,160,City,CTransient2017May20-75,5/20/2017
1,26,2,0,PRT,Transient,128,City,CTransient2017May22-20,5/22/2017
1,27,2,0,ARG,Transient,160,City,CTransient2017May22-36,5/22/2017
1,177,2,0,GBR,Transient,139.5,City,CTransient2017May22-48,5/22/2017
1,201,2,0,CHE,Transient,107.1,City,CTransient2017May23-23,5/23/2017
1,147,2,0,BEL,Transient,162,City,CTransient2017May23-27,5/23/2017
1,20,2,0,PRT,Transient-Party,120,City,CTransient-Party2017May24-6,5/24/2017
